X,Y,CODEPOSTAL,ZONE_ADRES,RUE_NOM,NUMERO,geometry,index_right,NUMERO_SORT_KEY
137508.009,134296.696,7100,Besonrieux,Rue du Fiefvet,27,POINT (4.192596109161431 50.5193107415249),0,"('', 27, '')"
137440.085,134226.252,7100,Besonrieux,Rue du Fiefvet,28,POINT (4.191640666834729 50.518675991848916),0,"('', 28, '')"
137516.525,134302.167,7100,Besonrieux,Rue du Fiefvet,29,POINT (4.192716011874345 50.51936010754038),0,"('', 29, '')"
137453.006,134232.459,7100,Besonrieux,Rue du Fiefvet,30,POINT (4.191822656851369 50.51873206962552),0,"('', 30, '')"
137538.534,134312.842,7100,Besonrieux,Rue du Fiefvet,31,POINT (4.193026008282749 50.51945654432878),0,"('', 31, '')"
137478.801,134248.704,7100,Besonrieux,Rue du Fiefvet,34,POINT (4.192185847473101 50.518878664617894),0,"('', 34, '')"
137492.342,134256.834,7100,Besonrieux,Rue du Fiefvet,38,POINT (4.1923765173612715 50.51895204280304),0,"('', 38, '')"
137510.976,134264.469,7100,Besonrieux,Rue du Fiefvet,40,POINT (4.192639020761766 50.519021078746164),0,"('', 40, '')"
137561.269,134287.514,7100,Besonrieux,Rue du Fiefvet,52,POINT (4.19334743802117 50.51922932301334),0,"('', 52, '')"
137587.489,134294.445,7100,Besonrieux,Rue du Fiefvet,54,POINT (4.193716938546828 50.51929218788186),0,"('', 54, '')"
137609.941,134312.012,7100,Besonrieux,Rue du Fiefvet,60,POINT (4.194032955557336 50.519450591507685),0,"('', 60, '')"
137572.46,134361.331,7100,Besonrieux,Rue du Fiefvet,60,POINT (4.193502795938612 50.51989318607687),0,"('', 60, '')"
137615.996,134316.191,7100,Besonrieux,Rue du Fiefvet,62,POINT (4.194118199875263 50.51948828893271),0,"('', 62, '')"
137657.874,134328.821,7100,Besonrieux,Rue du Fiefvet,68,POINT (4.194708311857872 50.51960271512729),0,"('', 68, '')"
137666.792,134331.256,7100,Besonrieux,Rue du Fiefvet,70,POINT (4.1948339860743795 50.51962479327964),0,"('', 70, '')"
137311.72,134373.088,7100,Besonrieux,Résidence Bois de Courrière,1,POINT (4.189825634251876 50.519993314364086),0,"('', 1, '')"
137332.575,134330.166,7100,Besonrieux,Résidence Bois de Courrière,2,POINT (4.190121167261837 50.51960788859695),0,"('', 2, '')"
137314.503,134379.994,7100,Besonrieux,Résidence Bois de Courrière,3,POINT (4.189864644435034 50.520055460430186),0,"('', 3, '')"
137345.619,134352.287,7100,Besonrieux,Résidence Bois de Courrière,4,POINT (4.190304356265063 50.51980704072776),0,"('', 4, '')"
137319.295,134391.83,7100,Besonrieux,Résidence Bois de Courrière,5,POINT (4.189931817512407 50.52016197128135),0,"('', 5, '')"
137355.014,134371.399,7100,Besonrieux,Résidence Bois de Courrière,6,POINT (4.190436192678281 50.5199790627174),0,"('', 6, '')"
137322.042,134398.68,7100,Besonrieux,Résidence Bois de Courrière,7,POINT (4.189970322218965 50.52022361308505),0,"('', 7, '')"
137365.755,134397.416,7100,Besonrieux,Résidence Bois de Courrière,8,POINT (4.190586777716567 50.52021319050038),0,"('', 8, '')"
137329.784,134417.767,7100,Besonrieux,Résidence Bois de Courrière,9,POINT (4.19007884978574 50.52039537506584),0,"('', 9, '')"
137373.633,134417.93,7100,Besonrieux,Résidence Bois de Courrière,10,POINT (4.19069717721955 50.520397783778876),0,"('', 10, '')"
137332.496,134424.603,7100,Besonrieux,Résidence Bois de Courrière,11,POINT (4.190116861796606 50.5204568902021),0,"('', 11, '')"
137387.904,134440.866,7100,Besonrieux,Résidence Bois de Courrière,12,POINT (4.190897646789802 50.520604288273574),0,"('', 12, '')"
137337.376,134436.378,7100,Besonrieux,Résidence Bois de Courrière,13,POINT (4.190185279000701 50.52056285439605),0,"('', 13, '')"
137377.79,134467.738,7100,Besonrieux,Résidence Bois de Courrière,14,POINT (4.190754119555224 50.520845654660675),0,"('', 14, '')"
137340.106,134443.231,7100,Besonrieux,Résidence Bois de Courrière,15,POINT (4.190223544536866 50.52062452271594),0,"('', 15, '')"
137361.703,134485.608,7100,Besonrieux,Résidence Bois de Courrière,16,POINT (4.190526665406954 50.52100596312918),0,"('', 16, '')"
137327.231,134465.312,7100,Besonrieux,Résidence Bois de Courrière,17,POINT (4.190041241395804 50.520822756936695),0,"('', 17, '')"
137341.256,134499.324,7100,Besonrieux,Résidence Bois de Courrière,18,POINT (4.190237866842984 50.521128832191394),0,"('', 18, '')"
137322.195,134470.859,7100,Besonrieux,Résidence Bois de Courrière,19,POINT (4.1899700384141 50.52087251674944),0,"('', 19, '')"
137330.455,134523.852,7100,Besonrieux,Résidence Bois de Courrière,20,POINT (4.190084726014863 50.52134911001936),0,"('', 20, '')"
137313.767,134479.76,7100,Besonrieux,Résidence Bois de Courrière,21,POINT (4.189850889233559 50.52095235631194),0,"('', 21, '')"
137308.563,134485.303,7100,Besonrieux,Résidence Bois de Courrière,23,POINT (4.189777316924336 50.52100207641999),0,"('', 23, '')"
136462.422,132781.488,7110,Houdeng-Goegnies,Boulevard Millenium,4,POINT (4.177906916657269 50.505665626155164),0,"('', 4, '')"
136529.401,132871.741,7110,Houdeng-Goegnies,Boulevard Millenium,7,POINT (4.178847878855698 50.50647855464803),0,"('', 7, '')"
136359.968,132888.185,7110,Houdeng-Goegnies,Boulevard Millenium,8,POINT (4.176458739021302 50.506622482805525),0,"('', 8, '')"
136496.69,133005.576,7110,Houdeng-Goegnies,Boulevard Millenium,11,POINT (4.1783819233955315 50.5076810040485),0,"('', 11, '')"
136499.959,133244.587,7110,Houdeng-Goegnies,Boulevard Millenium,17,POINT (4.178419402418435 50.50982982859686),0,"('', 17, '')"
136469.027,132570.327,7110,Houdeng-Goegnies,Boulevard de la Technicité,1,POINT (4.178007646979392 50.503767403633546),0,"('', 1, '')"
136818.489,133137.728,7110,Houdeng-Goegnies,Boulevard de la Technicité,1A,POINT (4.182913879210348 50.508876375500265),0,"('', 1, 'A')"
136505.298,132577.82,7110,Houdeng-Goegnies,Boulevard de la Technicité,3,POINT (4.178518669943531 50.50383560057765),0,"('', 3, '')"
136528.297,132699.532,7110,Houdeng-Goegnies,Boulevard de la Technicité,11,POINT (4.178838502371791 50.50493034035336),0,"('', 11, '')"
136168.225,132780.601,7110,Houdeng-Goegnies,Boulevard de la Technicité,19,POINT (4.173759648373202 50.505650804379),0,"('', 19, '')"
136369.891,132599.282,7110,Houdeng-Goegnies,Boulevard de la Technicité,24,POINT (4.17660912822947 50.50402542450644),0,"('', 24, '')"
136476.347,133114.62,7110,Houdeng-Goegnies,Rue Athéna,1,POINT (4.178091202309317 50.508660860653094),0,"('', 1, '')"
136673.666,133094.568,7110,Houdeng-Goegnies,Rue Athéna,5,POINT (4.180873701534008 50.50848509520846),0,"('', 5, '')"
137389.906,132887.292,7110,Houdeng-Goegnies,Rue Emile Vandervelde,180,POINT (4.190978127560445 50.50663744328582),0,"('', 180, '')"
136206.213,132586.389,7110,Houdeng-Goegnies,Rue de Wavrin,51,POINT (4.174302310340955 50.503905697041105),0,"('', 51, '')"
136211.016,132607.709,7110,Houdeng-Goegnies,Rue de Wavrin,53,POINT (4.1743692318085825 50.504097480254906),0,"('', 53, '')"
136199.204,132603.697,7110,Houdeng-Goegnies,Rue de Wavrin,55,POINT (4.174202870980812 50.504061134529884),0,"('', 55, '')"
136188.996,132597.424,7110,Houdeng-Goegnies,Rue de Wavrin,57,POINT (4.174059204522804 50.50400449945945),0,"('', 57, '')"
136172.732,132593.658,7110,Houdeng-Goegnies,Rue de Wavrin,59,POINT (4.173830077504556 50.50397026019005),0,"('', 59, '')"
136170.826,132597.814,7110,Houdeng-Goegnies,Rue de Wavrin,61,POINT (4.173803056269906 50.504007578532914),0,"('', 61, '')"
136168.346,132601.695,7110,Houdeng-Goegnies,Rue de Wavrin,63,POINT (4.173767953724155 50.50404241106774),0,"('', 63, '')"
136162.556,132608.977,7110,Houdeng-Goegnies,Rue de Wavrin,65,POINT (4.17368606604846 50.50410774128711),0,"('', 65, '')"
136049.152,132783.511,7110,Houdeng-Goegnies,Rue de Wavrin,107,POINT (4.172080966252745 50.50567415233883),0,"('', 107, '')"
136072.797,132899.152,7110,Houdeng-Goegnies,Rue de Wavrin,111,POINT (4.172409994672358 50.50671434542137),0,"('', 111, '')"
136051.096,132935.844,7110,Houdeng-Goegnies,Rue de Wavrin,113,POINT (4.17210270333154 50.50704369827652),0,"('', 113, '')"
136012.144,132780.146,7110,Houdeng-Goegnies,Rue de Wavrin,131,POINT (4.171559389223308 50.50564302105762),0,"('', 131, '')"
136838.82,133347.17,7110,Houdeng-Goegnies,Rue de l'Yser,160,POINT (4.183193153487335 50.51075975002762),0,"('', 160, '')"
136855.288,133340.236,7110,Houdeng-Goegnies,Rue de l'Yser,162,POINT (4.18342557136578 50.510697780590185),0,"('', 162, '')"
137185.793,133272.005,7110,Houdeng-Goegnies,Rue de l'Yser,190,POINT (4.188087536118578 50.51009166780099),0,"('', 190, '')"
137205.184,133243.047,7110,Houdeng-Goegnies,Rue de l'Yser,192,POINT (4.188361905202719 50.50983175266905),0,"('', 192, '')"
137112.894,133167.496,7110,Houdeng-Goegnies,Rue de l'Yser,200,POINT (4.187063372663988 50.50915052090184),0,"('', 200, '')"
136865.2,132856.715,7110,Houdeng-Goegnies,Rue de l'Yser,240,POINT (4.183582253253969 50.50635106526293),0,"('', 240, '')"
136862.001,132849.891,7110,Houdeng-Goegnies,Rue de l'Yser,242,POINT (4.183537395294081 50.506289644842674),0,"('', 242, '')"
136859.993,132845.238,7110,Houdeng-Goegnies,Rue de l'Yser,244,POINT (4.183509251135315 50.50624776869017),0,"('', 244, '')"
135851.675,132263.484,7110,Houdeng-Goegnies,Rue du Bois de la Hutte,21,POINT (4.169316751567976 50.50099429906746),0,"('', 21, '')"
139115.421,132659.716,7170,Bois-d'Haine,Rue Fernand Lalieux,4,POINT (4.215309878733911 50.504625949559035),0,"('', 4, '')"
139108.993,132654.542,7170,Bois-d'Haine,Rue Fernand Lalieux,6,POINT (4.215219415101535 50.50457931540952),0,"('', 6, '')"
139139.602,132661.575,7170,Bois-d'Haine,Rue Fernand Lalieux,7,POINT (4.215650697945987 50.504643109056175),0,"('', 7, '')"
139101.536,132648.517,7170,Bois-d'Haine,Rue Fernand Lalieux,8,POINT (4.215114470853436 50.50452501148518),0,"('', 8, '')"
139102.734,132678.992,7170,Bois-d'Haine,Rue Fernand Lalieux,10,POINT (4.215130473852428 50.50479900960208),0,"('', 10, '')"
139094.516,132684.754,7170,Bois-d'Haine,Rue Fernand Lalieux,12,POINT (4.215014459083429 50.50485065882281),0,"('', 12, '')"
139090.612,132689.849,7170,Bois-d'Haine,Rue Fernand Lalieux,14,POINT (4.214959277092459 50.50489639146191),0,"('', 14, '')"
139127.366,132687.726,7170,Bois-d'Haine,Rue Fernand Lalieux,15,POINT (4.215477452730387 50.50487798548683),0,"('', 15, '')"
139086.245,132694.751,7170,Bois-d'Haine,Rue Fernand Lalieux,16,POINT (4.214897573778281 50.50494038038224),0,"('', 16, '')"
139081.261,132699.234,7170,Bois-d'Haine,Rue Fernand Lalieux,18,POINT (4.214827184791982 50.504980590934224),0,"('', 18, '')"
139073.351,132709.128,7170,Bois-d'Haine,Rue Fernand Lalieux,20,POINT (4.2147153907768615 50.50506939301744),0,"('', 20, '')"
139068.408,132716.117,7170,Bois-d'Haine,Rue Fernand Lalieux,22,POINT (4.214645506422155 50.50513213362514),0,"('', 22, '')"
139099.691,132709.186,7170,Bois-d'Haine,Rue Fernand Lalieux,23,POINT (4.215086700406595 50.50507040292295),0,"('', 23, '')"
139104.092,132713.752,7170,Bois-d'Haine,Rue Fernand Lalieux,25,POINT (4.215148608132248 50.50511153361225),0,"('', 25, '')"
139126.097,132736.5,7170,Bois-d'Haine,Rue Fernand Lalieux,27,POINT (4.215458150749498 50.50531644936538),0,"('', 27, '')"
139038.066,132739.041,7170,Bois-d'Haine,Rue Fernand Lalieux,28,POINT (4.214217109329066 50.50533766021753),0,"('', 28, '')"
139092.547,132725.194,7170,Bois-d'Haine,Rue Fernand Lalieux,29,POINT (4.214985527190446 50.505214185446846),0,"('', 29, '')"
139026.627,132753.067,7170,Bois-d'Haine,Rue Fernand Lalieux,30,POINT (4.214055444312457 50.50546354335788),0,"('', 30, '')"
139088.541,132738.527,7170,Bois-d'Haine,Rue Fernand Lalieux,31,POINT (4.214928667351443 50.50533397732552),0,"('', 31, '')"
139078.429,132751.67,7170,Bois-d'Haine,Rue Fernand Lalieux,33,POINT (4.214785736623777 50.505451947749705),0,"('', 33, '')"
139044.946,132779.146,7170,Bois-d'Haine,Rue Fernand Lalieux,35,POINT (4.214312925579523 50.50569833970225),0,"('', 35, '')"
139038.04,132786.819,7170,Bois-d'Haine,Rue Fernand Lalieux,39,POINT (4.214215347242612 50.50576719278427),0,"('', 39, '')"
139027.623,132790.9,7170,Bois-d'Haine,Rue Fernand Lalieux,41,POINT (4.214068378765077 50.50580368758649),0,"('', 41, '')"
139024.585,132795.091,7170,Bois-d'Haine,Rue Fernand Lalieux,43,POINT (4.214025429270183 50.50584130879538),0,"('', 43, '')"
139021.477,132798.875,7170,Bois-d'Haine,Rue Fernand Lalieux,45,POINT (4.2139815048163705 50.50587526967721),0,"('', 45, '')"
139016.86,132808.301,7170,Bois-d'Haine,Rue Fernand Lalieux,47,POINT (4.21391614263814 50.50595992499901),0,"('', 47, '')"
139018.496,132804.708,7170,Bois-d'Haine,Rue Fernand Lalieux,49,POINT (4.213939310674443 50.50592765379973),0,"('', 49, '')"
138901.007,132855.663,7170,Bois-d'Haine,Rue Fernand Lalieux,62,POINT (4.2122815476126005 50.5063835443035),0,"('', 62, '')"
138893.656,132855.224,7170,Bois-d'Haine,Rue Fernand Lalieux,64,POINT (4.212177931714166 50.506379458911496),0,"('', 64, '')"
138886.559,132853.746,7170,Bois-d'Haine,Rue Fernand Lalieux,66,POINT (4.212077927305557 50.506366037424414),0,"('', 66, '')"
138881.793,132867.13,7170,Bois-d'Haine,Rue Fernand Lalieux,68,POINT (4.212010343282955 50.50648627199871),0,"('', 68, '')"
138877.221,132870.427,7170,Bois-d'Haine,Rue Fernand Lalieux,70,POINT (4.211945792786053 50.5065158262257),0,"('', 70, '')"
138873.169,132872.975,7170,Bois-d'Haine,Rue Fernand Lalieux,72,POINT (4.211888595013301 50.506538656603155),0,"('', 72, '')"
138861.352,132867.08,7170,Bois-d'Haine,Rue Fernand Lalieux,74,POINT (4.211722182239794 50.50648543590089),0,"('', 74, '')"
138889.206,132887.758,7170,Bois-d'Haine,Rue Fernand Lalieux,75,POINT (4.212114235655941 50.50667186150896),0,"('', 75, '')"
138879.803,132892.377,7170,Bois-d'Haine,Rue Fernand Lalieux,77,POINT (4.211981541518344 50.506713209535306),0,"('', 77, '')"
138858.578,132882.473,7170,Bois-d'Haine,Rue Fernand Lalieux,78,POINT (4.211682619349369 50.5066237692641),0,"('', 78, '')"
138874.326,132897.091,7170,Bois-d'Haine,Rue Fernand Lalieux,79,POINT (4.211904190572645 50.506755485722714),0,"('', 79, '')"
138847.433,132889.697,7170,Bois-d'Haine,Rue Fernand Lalieux,80,POINT (4.211525289989951 50.50668850320929),0,"('', 80, '')"
138843.485,132893.161,7170,Bois-d'Haine,Rue Fernand Lalieux,82,POINT (4.2114695306959895 50.50671957035842),0,"('', 82, '')"
138864.795,132905.47,7170,Bois-d'Haine,Rue Fernand Lalieux,83,POINT (4.211769579976823 50.50683063417203),0,"('', 83, '')"
138838.735,132894.776,7170,Bois-d'Haine,Rue Fernand Lalieux,84,POINT (4.211402520243432 50.50673399942142),0,"('', 84, '')"
138825.336,132906.709,7170,Bois-d'Haine,Rue Fernand Lalieux,88,POINT (4.211213274418325 50.506841024951974),0,"('', 88, '')"
138848.539,132917.386,7170,Bois-d'Haine,Rue Fernand Lalieux,89,POINT (4.211540058783921 50.50693745332565),0,"('', 89, '')"
138819.272,132910.991,7170,Bois-d'Haine,Rue Fernand Lalieux,90,POINT (4.211127660276657 50.50687940571563),0,"('', 90, '')"
138842.75,132921.554,7170,Bois-d'Haine,Rue Fernand Lalieux,91,POINT (4.211458324914856 50.506974814662804),0,"('', 91, '')"
138839.905,132925.252,7170,Bois-d'Haine,Rue Fernand Lalieux,93,POINT (4.211418107752088 50.50700800640213),0,"('', 93, '')"
138842.386,132932.405,7170,Bois-d'Haine,Rue Fernand Lalieux,95,POINT (4.2114528707984125 50.50707236022368),0,"('', 95, '')"
138796.967,132952.798,7170,Bois-d'Haine,Rue Fernand Lalieux,96,POINT (4.2108119696038635 50.50725483397732),0,"('', 96, '')"
138789.173,132974.984,7170,Bois-d'Haine,Rue Fernand Lalieux,98,POINT (4.210701430745999 50.507454141685685),0,"('', 98, '')"
138774.079,133020.376,7170,Bois-d'Haine,Rue Fernand Lalieux,100,POINT (4.210487283979196 50.507861936176106),0,"('', 100, '')"
138826.007,132972.594,7170,Bois-d'Haine,Rue Fernand Lalieux,103,POINT (4.211220771784757 50.5074333558095),0,"('', 103, '')"
138810.847,132998.056,7170,Bois-d'Haine,Rue Fernand Lalieux,105,POINT (4.2110062934542105 50.507661975702504),0,"('', 105, '')"
138719.659,133059.974,7170,Bois-d'Haine,Rue Fernand Lalieux,108,POINT (4.209718897185366 50.508216888488896),0,"('', 108, '')"
138708.376,133074.616,7170,Bois-d'Haine,Rue Fernand Lalieux,110,POINT (4.2095593911032685 50.50834830626441),0,"('', 110, '')"
138696.836,133087.608,7170,Bois-d'Haine,Rue Fernand Lalieux,112,POINT (4.209396310690562 50.50846488508573),0,"('', 112, '')"
138686.184,133094.668,7170,Bois-d'Haine,Rue Fernand Lalieux,114,POINT (4.209245927292585 50.508528151011866),0,"('', 114, '')"
139774.084,133519.89,7170,Manage,Rue Saint-Laurent,8,POINT (4.224571441245825 50.51237088303079),0,"('', 8, '')"
139727.474,133503.851,7170,Manage,Rue Saint-Laurent,9,POINT (4.223914724098187 50.512225877928536),0,"('', 9, '')"
139398.091,132934.63,7170,Bois-d'Haine,Rue de Familleureux,45,POINT (4.21928683627516 50.50710263736935),0,"('', 45, '')"
139385.532,132948.081,7170,Bois-d'Haine,Rue de Familleureux,49,POINT (4.219109405766963 50.50722333795605),0,"('', 49, '')"
139365.196,132917.724,7170,Bois-d'Haine,Rue de Familleureux,50,POINT (4.21882357911991 50.50695005583199),0,"('', 50, '')"
139381.692,132955.438,7170,Bois-d'Haine,Rue de Familleureux,51,POINT (4.2190550632113135 50.50728940946636),0,"('', 51, '')"
139355.57,132936.964,7170,Bois-d'Haine,Rue de Familleureux,52,POINT (4.218687331662876 50.50712285294343),0,"('', 52, '')"
139347.74,132953.473,7170,Bois-d'Haine,Rue de Familleureux,52A,POINT (4.218576479879072 50.507271130210206),0,"('', 52, 'A')"
139336.1,132974.377,7170,Bois-d'Haine,Rue de Familleureux,54,POINT (4.218411790811645 50.5074588501972),0,"('', 54, '')"
139375.692,132981.847,7170,Bois-d'Haine,Rue de Familleureux,55,POINT (4.218969730488263 50.50752672292906),0,"('', 55, '')"
139366.19,132997.98,7170,Bois-d'Haine,Rue de Familleureux,57,POINT (4.218835318046045 50.507671589937246),0,"('', 57, '')"
139329.152,132997.214,7170,Bois-d'Haine,Rue de Familleureux,58,POINT (4.218313191554671 50.50766403306126),0,"('', 58, '')"
139325.058,133005.688,7170,Bois-d'Haine,Rue de Familleureux,60,POINT (4.2182552348063345 50.50774014162145),0,"('', 60, '')"
139349.784,133010.242,7170,Bois-d'Haine,Rue de Familleureux,61,POINT (4.218603684248706 50.507781530891776),0,"('', 61, '')"
139343.215,133030.322,7170,Bois-d'Haine,Rue de Familleureux,65,POINT (4.218510506477713 50.50796193483778),0,"('', 65, '')"
139308.801,133038.101,7170,Bois-d'Haine,Rue de Familleureux,66,POINT (4.218025125829129 50.508031245285686),0,"('', 66, '')"
139302.797,133033.633,7170,Bois-d'Haine,Rue de Familleureux,68,POINT (4.2179406103306105 50.50799096804928),0,"('', 68, '')"
139333.284,133045.085,7170,Bois-d'Haine,Rue de Familleureux,69,POINT (4.218370082391814 50.50809447698024),0,"('', 69, '')"
139328.699,133053.766,7170,Bois-d'Haine,Rue de Familleureux,71,POINT (4.218305197309503 50.50817243762765),0,"('', 71, '')"
139287.755,133046.59,7170,Bois-d'Haine,Rue de Familleureux,72A,POINT (4.2177281824059705 50.508107180224094),0,"('', 72, 'A')"
139279.157,133059.439,7170,Bois-d'Haine,Rue de Familleureux,72B,POINT (4.217606602752187 50.508222538497606),0,"('', 72, 'B')"
139269.244,133072.18,7170,Bois-d'Haine,Rue de Familleureux,72C,POINT (4.217466486941345 50.50833690172562),0,"('', 72, 'C')"
139263.262,133085.595,7170,Bois-d'Haine,Rue de Familleureux,74,POINT (4.217381769891745 50.50845739589749),0,"('', 74, '')"
139261.641,133102.685,7170,Bois-d'Haine,Rue de Familleureux,76,POINT (4.217358428221421 50.508611008512986),0,"('', 76, '')"
139313.717,133070.613,7170,Bois-d'Haine,Rue de Familleureux,77,POINT (4.218093504567535 50.50832362335938),0,"('', 77, '')"
139258.972,133108.804,7170,Bois-d'Haine,Rue de Familleureux,78,POINT (4.217320625746529 50.50866597072064),0,"('', 78, '')"
139310.395,133075.695,7170,Bois-d'Haine,Rue de Familleureux,79,POINT (4.218046526818875 50.50836925112955),0,"('', 79, '')"
139305.685,133089.257,7170,Bois-d'Haine,Rue de Familleureux,79B,POINT (4.217979739502129 50.508491090395815),0,"('', 79, 'B')"
139256.326,133115.313,7170,Bois-d'Haine,Rue de Familleureux,80,POINT (4.217283136271395 50.50872443950584),0,"('', 80, '')"
139299.598,133103.332,7170,Bois-d'Haine,Rue de Familleureux,81,POINT (4.217893524382939 50.50861751654812),0,"('', 81, '')"
139252.435,133123.084,7170,Bois-d'Haine,Rue de Familleureux,82,POINT (4.21722805859143 50.50879423114978),0,"('', 82, '')"
139249.199,133130.245,7170,Bois-d'Haine,Rue de Familleureux,84,POINT (4.2171822324088755 50.5088585507232),0,"('', 84, '')"
139244.083,133135.2,7170,Bois-d'Haine,Rue de Familleureux,86,POINT (4.2171099650735115 50.50890300358143),0,"('', 86, '')"
139238.385,133149.099,7170,Bois-d'Haine,Rue de Familleureux,88,POINT (4.21702923606696 50.50902785392281),0,"('', 88, '')"
139285.998,133127.896,7170,Bois-d'Haine,Rue de Familleureux,89,POINT (4.217701091404024 50.50883810390551),0,"('', 89, '')"
139233.715,133178.023,7170,Bois-d'Haine,Rue de Familleureux,94,POINT (4.216962568389062 50.5092878004649),0,"('', 94, '')"
139233.078,133170.863,7170,Bois-d'Haine,Rue de Familleureux,94,POINT (4.216953793321998 50.509223419123714),0,"('', 94, '')"
139269.252,133146.863,7170,Bois-d'Haine,Rue de Familleureux,95,POINT (4.217464464213512 50.5090083155403),0,"('', 95, '')"
139260.839,133164.147,7170,Bois-d'Haine,Rue de Familleureux,99,POINT (4.217345362827858 50.509163548344624),0,"('', 99, '')"
139217.517,133173.956,7170,Bois-d'Haine,Rue de Familleureux,100,POINT (4.216734323943093 50.50925094083224),0,"('', 100, '')"
139216.906,133183.068,7170,Bois-d'Haine,Rue de Familleureux,100,POINT (4.216725448164949 50.50933284815303),0,"('', 100, '')"
139258.564,133168.763,7170,Bois-d'Haine,Rue de Familleureux,101,POINT (4.217313157568137 50.50920500549417),0,"('', 101, '')"
139219.992,133198.262,7170,Bois-d'Haine,Rue de Familleureux,102,POINT (4.216768518517489 50.50946950147926),0,"('', 102, '')"
139208.85,133205.464,7170,Bois-d'Haine,Rue de Familleureux,102B,POINT (4.21661122958337 50.509534044535506),0,"('', 102, 'B')"
139254.754,133184.51,7170,Bois-d'Haine,Rue de Familleureux,105,POINT (4.217258992936572 50.509346504298705),0,"('', 105, '')"
139147.44,133322.709,7170,Bois-d'Haine,Rue de Familleureux,106,POINT (4.215742068746612 50.51058696862301),0,"('', 106, '')"
139146.95,133346.216,7170,Bois-d'Haine,Rue de Familleureux,108,POINT (4.215734480559354 50.510798291679755),0,"('', 108, '')"
139240.56,133207.856,7170,Bois-d'Haine,Rue de Familleureux,111,POINT (4.217058214630414 50.50955612968073),0,"('', 111, '')"
139120.599,133395.94,7170,Bois-d'Haine,Rue de Familleureux,114,POINT (4.215361527477946 50.511244832605996),0,"('', 114, '')"
139239.249,133231.386,7170,Bois-d'Haine,Rue de Familleureux,115,POINT (4.217039057151159 50.509767644623174),0,"('', 115, '')"
139235.045,133244.457,7170,Bois-d'Haine,Rue de Familleureux,117,POINT (4.2169794130930915 50.50988507836063),0,"('', 117, '')"
139103.909,133420.395,7170,Bois-d'Haine,Rue de Familleureux,118,POINT (4.215125510005646 50.51146437853632),0,"('', 118, '')"
139227.548,133255.871,7170,Bois-d'Haine,Rue de Familleureux,119,POINT (4.216873390506131 50.50998755506641),0,"('', 119, '')"
139219.806,133272.649,7170,Bois-d'Haine,Rue de Familleureux,121,POINT (4.216763759263648 50.51013825050205),0,"('', 121, '')"
139211.023,133287.353,7170,Bois-d'Haine,Rue de Familleureux,121B,POINT (4.216639510504801 50.510270281116),0,"('', 121, 'B')"
139196.66,133301.43,7170,Bois-d'Haine,Rue de Familleureux,125,POINT (4.216436609758768 50.51039657233605),0,"('', 125, '')"
139193.491,133308.119,7170,Bois-d'Haine,Rue de Familleureux,127,POINT (4.216391739140789 50.5104566494465),0,"('', 127, '')"
139091.64,133454.559,7170,Bois-d'Haine,Rue de Familleureux,128,POINT (4.2149515389980845 50.51177129156867),0,"('', 128, '')"
139191.032,133315.695,7170,Bois-d'Haine,Rue de Familleureux,129,POINT (4.216356852781099 50.51052471386873),0,"('', 129, '')"
139082.174,133446.201,7170,Bois-d'Haine,Rue de Familleureux,132,POINT (4.214818322434171 50.51169597611866),0,"('', 132, '')"
139081.311,133460.286,7170,Bois-d'Haine,Rue de Familleureux,134,POINT (4.214805745250446 50.51182258672319),0,"('', 134, '')"
139078.216,133463.909,7170,Bois-d'Haine,Rue de Familleureux,136,POINT (4.214762003779551 50.51185510068703),0,"('', 136, '')"
139075.289,133467.399,7170,Bois-d'Haine,Rue de Familleureux,138,POINT (4.214720634734846 50.51188642206025),0,"('', 138, '')"
139173.765,133352.255,7170,Bois-d'Haine,Rue de Familleureux,139,POINT (4.216112359390145 50.51085307732207),0,"('', 139, '')"
139072.483,133472.408,7170,Bois-d'Haine,Rue de Familleureux,140,POINT (4.214680927361353 50.51193140174148),0,"('', 140, '')"
139171.876,133367.051,7170,Bois-d'Haine,Rue de Familleureux,141,POINT (4.216085300187709 50.51098606122162),0,"('', 141, '')"
139068.744,133476.252,7170,Bois-d'Haine,Rue de Familleureux,142,POINT (4.214628099565124 50.51196589052261),0,"('', 142, '')"
139164.865,133378.461,7170,Bois-d'Haine,Rue de Familleureux,143,POINT (4.215986125261225 50.511088510082004),0,"('', 143, '')"
139061.884,133488.465,7170,Bois-d'Haine,Rue de Familleureux,144,POINT (4.214531024963433 50.51207556004158),0,"('', 144, '')"
139158.847,133391.145,7170,Bois-d'Haine,Rue de Familleureux,145,POINT (4.215900913088913 50.51120243063654),0,"('', 145, '')"
139020.681,133357.096,7170,Bois-d'Haine,Rue de Familleureux,146,POINT (4.213953950347646 50.51089376228074),0,"('', 146, '')"
139152.784,133404.309,7170,Bois-d'Haine,Rue de Familleureux,147,POINT (4.215815052187634 50.51132066558148),0,"('', 147, '')"
139139.146,133414.531,7170,Bois-d'Haine,Rue de Familleureux,149,POINT (4.215622477928767 50.511412311595556),0,"('', 149, '')"
139135.455,133432.641,7170,Bois-d'Haine,Rue de Familleureux,151,POINT (4.215569915052637 50.51157505554132),0,"('', 151, '')"
139127.08,133447.841,7170,Bois-d'Haine,Rue de Familleureux,153,POINT (4.215451397146417 50.51171155151445),0,"('', 153, '')"
